1554218564 361 366 156 84 0 92 39 45 39 0 65 45 2 26 13 39 41 27 10 7
1554244414 361 366 156 84 0 93 39 45 39 0 65 45 2 26 13 39 41 27 10 7
1554244458 361 366 156 84 0 93 39 45 39 0 66 45 2 26 13 39 41 27 10 7
1554252314 361 366 156 84 0 93 40 45 39 0 66 45 2 26 13 39 41 27 10 7
1554254042 361 366 156 84 0 93 40 45 39 0 66 45 2 26 13 39 41 27 11 7
1554272879 361 366 156 84 0 93 40 45 40 0 66 45 2 26 13 39 41 27 11 7
1554277095 361 366 156 84 0 93 40 45 40 0 66 46 2 26 13 39 41 27 11 7
1554284106 361 366 156 84 0 93 40 46 40 0 66 46 2 26 13 39 41 27 11 7
1554284255 361 366 156 84 0 93 40 46 41 0 66 46 2 26 13 39 41 27 11 7
1554293421 361 366 156 84 0 93 40 46 41 0 66 46 2 26 13 39 41 27 12 7
1554295086 361 366 156 84 0 94 40 46 41 0 66 46 2 26 13 39 41 27 12 7
1554305414 361 366 157 84 0 94 40 46 41 0 66 46 2 26 13 39 41 27 12 7
1554317774 361 366 157 84 0 95 40 46 41 0 66 46 2 26 13 39 41 27 12 7
1554321966 361 366 157 84 0 96 40 46 41 0 66 46 2 26 13 39 41 27 12 7
1554322947 361 366 157 84 0 97 40 46 41 0 66 46 2 26 13 39 41 27 12 7
1554326350 361 366 157 84 0 98 40 46 41 0 66 46 2 26 13 39 41 27 12 7
1554380517 361 366 157 84 0 99 40 46 41 0 66 46 2 26 13 39 41 27 12 7
1554398178 361 366 157 84 0 99 40 46 41 0 66 46 2 26 13 39 41 27 12 7
1554404688 361 366 157 84 0 99 40 46 41 0 66 46 2 26 13 39 41 27 12 7
1554409691 361 366 157 84 0 100 40 46 41 0 66 46 2 26 13 39 41 27 12 7
1554420466 361 366 157 84 0 100 40 46 41 0 66 46 2 26 13 39 41 27 12 7
1554424872 361 366 157 84 0 101 40 46 41 0 66 46 2 26 13 39 41 27 12 7
1554434052 361 366 157 85 0 101 40 46 41 0 66 46 2 26 13 39 41 27 12 7
1554436875 361 366 157 85 0 101 40 46 41 0 66 46 2 26 13 39 41 27 12 7
1554444700 361 366 157 85 0 101 40 46 41 0 66 46 2 26 13 39 41 27 12 7
1554445813 361 366 157 86 0 101 40 46 41 0 66 46 2 26 13 39 41 27 12 7
1554475055 361 366 157 87 0 102 40 46 41 0 66 46 2 26 13 39 41 27 12 7
1554477667 361 366 157 87 0 103 40 46 41 0 66 46 2 26 13 39 41 27 12 7
1554486274 361 366 157 87 0 104 40 46 41 0 66 46 2 26 13 39 41 27 12 7
1554487535 361 366 157 87 0 105 40 46 41 0 66 46 2 26 13 39 41 27 12 7
1554562747 361 366 157 87 0 105 40 46 41 0 66 46 2 26 13 40 41 27 12 7
